id,description,host_id,host_name,host_response_rate,host_acceptance_rate,host_verifications,neighbourhood_cleansed,latitude,longitude,room_type,bathrooms,bathrooms_text,amenities,price,number_of_reviews
47941392,"Dear friends,<br />If you are looking for a peaceful getaway from the city centre hustle bustle then this is the perfect place for you.<br /><br />Luxury and stylish double bed private room.<br /><br /><b>The space</b><br />Spacious and stylish brand new room in a former premium Showhome property.<br />Room has a double bed, comfy mattress, side tables, garment rail with ample of storage space and a beautiful study table with a chair. This is one of the best room in a 4 bed house. Ground floor has a kitchen, dinning and a lounge. This room is on the first floor and have two windows with views of Leisure centre and Hengrove park. Next to the room there is a huge luxury bathroom with a bath tub.<br />PS:none of the other bedrooms are rented so you will have your own privacy.<br /><br /><b>Guest access</b><br />Our home is just next to biggest leisure centre in the city and very easy to locate. There are lots of free parking spaces around in case you need one.",87775736,Sona,100%,63%,"['email', 'phone']",Hengrove & Whitchurch Park,51.41313,-2.58727,Private room,,1.5 baths,"[""Body soap"", ""Dishes and silverware"", ""Freezer"", ""Carbon monoxide alarm"", ""Essentials"", ""Smoke alarm"", ""Cooking basics"", ""Microwave"", ""Bathtub"", ""Free parking on premises"", ""Hot water kettle"", ""Central air conditioning"", ""Hangers"", ""Bed linens"", ""Refrigerator"", ""Oven"", ""Luggage dropoff allowed"", ""Washer"", ""Toaster"", ""Shampoo"", ""Coffee maker"", ""Dedicated workspace"", ""Heating"", ""Wifi"", ""Hot water"", ""Long term stays allowed"", ""Backyard"", ""TV"", ""Dining table"", ""Kitchen"", ""Conditioner"", ""Clothing storage"", ""Cleaning products"", ""Iron"", ""Hair dryer"", ""Drying rack for clothing"", ""Shower gel""]",$60.00,7
48009591,"Comfy cabin space overlooking a park and allotments in the quiet corner of Ashley Down, Bristol. An easy stroll or cycle into the city centre, just above the bohemian St Werberghs area of Bristol. <br /><br />The cabin is heated, with electric and lighting etc, insulated and cosy, set up just for guests to have their own private space in the garden a stones throw from town. The garden has great views east across the city. A proper glamping experience in the heart of our vibrant city!<br /><br /><b>The space</b><br />You’ll have the cabin to yourselves, full access to a shared living space, your own bathroom inside in the flat, as well as the garden with plenty of morning sun and a hot tub that I will ensure is ready for guests to use.<br /><br /><b>Guest access</b><br />Guests can make themselves at home in my open, light 2 bed flat in an oasis of calm and quiet very close to the buzz of Bristol city centre. You’ll even have your own access to the garden via a rope ladder that drops in",49818582,Tom,,100%,"['email', 'phone']",Bishopston & Ashley Down,51.47643,-2.57813,Private room,,1.5 shared baths,"[""First aid kit"", ""Hot tub"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Private entrance"", ""Free parking on premises"", ""Shampoo"", ""Hair dryer"", ""Elevator"", ""Lock on bedroom door""]",$38.00,11
48025200,"Welcome to our newly renovated 1 bed Apartment! We are in the heart of Clifton, so great access to Clifton Village and Whiteladies Road. <br /><br />Our apartment is accessible to The Downs, Whiteladies Road, Clifton Village and moments away from Clifton Down Train Station. <br /><br />This freshly renovated apartment with new beds and new furniturings is the perfect place to lay your head and get up ready for the working day!<br /><br /><b>The space</b><br />This 1st Floor Apartment is a brightly, newly decorated apartment with great access to local shops, moments walk from Clifton Down Train station and easy to get around Bristol.<br /><br /><b>Guest access</b><br />There will be key safes within the property for you to gain access to your apartment. You have the whole place to yourself!<br /><br /><b>Other things to note</b><br />This is strictly NO smoking, no parties or events, and please respect the neighbours. <br /><br />For parking, there is no allocated parking with the flat ",65192629,Hopewell,100%,97%,"['email', 'phone']",Clifton Down,51.46207,-2.61362,Entire home/apt,,1 bath,"[""Heating"", ""Hangers"", ""Hot water"", ""Bed linens"", ""Wifi"", ""Kitchen"", ""Washer"", ""Essentials"", ""Stove"", ""Refrigerator"", ""Dishwasher"", ""Long term stays allowed"", ""TV"", ""Coffee maker"", ""Oven"", ""Hair dryer"", ""Smoke alarm"", ""Microwave"", ""Dryer""]",$94.00,8
48025376,"Welcome to our newly renovated 1 bed Apartment! We are in the heart of Clifton, so great access to Clifton Village and Whiteladies Road. <br /><br />Our apartment is accessible to The Downs, Whiteladies Road, Clifton Village and moments away from Clifton Down Train Station. <br /><br />This freshly renovated apartment with new beds and new furniturings is the perfect place to lay your head and get up ready for the working day!<br /><br /><b>The space</b><br />This 2nd Floor Apartment is a brightly, newly decorated apartment with great access to local shops, moments walk from Clifton Down Train station and easy to get around Bristol.<br /><br /><b>Guest access</b><br />There will be key safes within the property for you to gain access to your apartment. You have the whole place to yourself!<br /><br /><b>Other things to note</b><br />This is strictly NO smoking, no parties or events, and please respect the neighbours. <br /><br />For parking, there is no allocated parking with the flat ",65192629,Hopewell,100%,97%,"['email', 'phone']",Clifton Down,51.46162,-2.61433,Entire home/apt,,1 bath,"[""Heating"", ""Hangers"", ""Hot water"", ""Bed linens"", ""Wifi"", ""Kitchen"", ""Washer"", ""Essentials"", ""Stove"", ""Refrigerator"", ""Dishwasher"", ""Dishes and silverware"", ""Long term stays allowed"", ""TV"", ""Coffee maker"", ""Oven"", ""Hair dryer"", ""Smoke alarm"", ""Microwave"", ""Dryer""]",$92.00,6
48025457,"Welcome to our newly renovated 1 bed Apartment! We are in the heart of Clifton, it's great access to Clifton Village and Whiteladies Road. <br /><br />Our apartment is accessible to The Downs, Whiteladies Road, Clifton Village and moments away from Clifton Down Train Station. <br /><br />This freshly renovated apartment with new beds and new furniturings is the perfect place to lay your head and get up ready for the working day! We're in the perfect location if you are looking for access to The Downs, just across from the Alma Vale pub and quick access to Whiteladies Road. <br /><br />If you are here for a trip, get in contact with us. We are more than happy to help!<br /><br /><b>The space</b><br />This 1st Floor Apartment is a brightly, newly decorated with great access to local shops, moments walk from Clifton Down Train station and easy to get around Bristol.<br /><br /><b>Guest access</b><br />There will be key safes within the property for you to gain access to your apartment. Yo",65192629,Hopewell,100%,97%,"['email', 'phone']",Clifton Down,51.46194,-2.61461,Entire home/apt,,1 bath,"[""Heating"", ""Bed linens"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Washer"", ""Essentials"", ""Stove"", ""Dishes and silverware"", ""Dishwasher"", ""Long term stays allowed"", ""TV"", ""Shampoo"", ""Coffee maker"", ""Hair dryer"", ""Smoke alarm"", ""Oven"", ""Microwave"", ""Dryer""]",$94.00,6
48025552,"Welcome to our newly renovated 1 bed Apartment! We are in the heart of Clifton, so great access to Clifton Village and Whiteladies Road. <br /><br />Our apartment is accessible to The Downs, Whiteladies Road, Clifton Village and moments away from Clifton Down Train Station. <br /><br />This freshly renovated apartment with new beds and new furniturings is the perfect place to lay your head and get up ready for the working day!<br /><br /><b>The space</b><br />This 2nd Floor Apartment is a brightly, newly decorated apartment with great access to local shops, moments walk from Clifton Down Train station and easy to get around Bristol.<br /><br /><b>Guest access</b><br />There will be key safes within the property for you to gain access to your apartment. You have the whole place to yourself!<br /><br /><b>Other things to note</b><br />This is strictly NO smoking, no parties or events, and please respect the neighbours. <br /><br />For parking, there is no allocated parking with the flat ",65192629,Hopewell,100%,97%,"['email', 'phone']",Clifton Down,51.46183,-2.61495,Entire home/apt,,1 bath,"[""Heating"", ""Bed linens"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Washer"", ""Essentials"", ""Stove"", ""Dishes and silverware"", ""Dishwasher"", ""Long term stays allowed"", ""TV"", ""Shampoo"", ""Oven"", ""Hair dryer"", ""Smoke alarm"", ""Microwave"", ""Dryer""]",$94.00,14
48056288,"Welcome to The Green room, it's the perfect place to explore what might just be the Uk's coolest city.  In a quiet side street in the East Clifton conservation area, you'll be in the heart of it all and at the same time feel a sense of space and closeness to nature, with the Downs nearby.<br />The accommodation is on the ground floor of our 3 storey, 1870 home. Imperfectly quirky, cosy and welcoming, we hope the green room will make you smile.<br /><br /><b>The space</b><br />Arriving through the shared entrance hall, you'll find the green room suite, on the ground floor, aranged over 3 levels (with a shallow step between each).  This part of the building used to be a shop so there's more than the usual amount of space! <br />You can be cosy in the alcove double bed which has charging points and dimmable lights on either side, or relax in the spacious sitting area with a large sofa which converts to a (nearly) kingsize bed. There's also a table and two chairs (more available if needed)",9787188,Shala,100%,100%,"['email', 'phone']",Clifton Down,51.47024,-2.61617,Entire home/apt,,1 bath,"[""Hot water kettle"", ""Heating"", ""Body soap"", ""Hangers"", ""Bed linens"", ""Wifi"", ""Carbon monoxide alarm"", ""Essentials"", ""Dedicated workspace"", ""Iron"", ""Cleaning products"", ""Hair dryer"", ""Smoke alarm"", ""Clothing storage: closet and dresser"", ""Bathtub""]",$53.00,68
48065057,"Location has best of both worlds; a quiet neighbourhood and the buzzing Glos Rd seconds away. St Andrews Park is also next door, and only a short walk are popular Stokes Croft and the city centre. Bedroom has a double bed, chest of drawers and wardrobe.<br />Kitchen well equipped.<br />Open to all a backgrounds, Tom :)<br />PS free on street parking...<br /><br /><b>The space</b><br />You’ll have access to one bedroom, bathroom and open plan lounge kitchen.<br /><br /><b>Guest access</b><br />I’ll let you in and give keys. Parking on street is free.",34677671,Thomas,100%,92%,"['email', 'phone']",Ashley,51.47192,-2.59012,Entire home/apt,,1 bath,"[""Heating"", ""Hangers"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Washer"", ""Essentials"", ""Fire extinguisher"", ""Iron"", ""TV"", ""Shampoo"", ""Hair dryer"", ""Smoke alarm"", ""Microwave""]",$80.00,10
48102959,"Light and airy Victorian three bed terrace in Westbury Park. Lots of space for family with a king, double and kids room with bunk beds (max 4 adults + kids). There is also a sitting room with huge comfy Raft 4 seater sofa and love seat, virgin tv with Sky movies and Sky sports as well all the other channels. There’s a loo and then extended kitchen, play room with fire, utility room and bifold doors into the south west facing garden. Comfy garden seating and a trampoline outside<br /><br /><b>The space</b><br />Enjoy relaxing and peace in this stylish home, perfect for a family getaway. Enjoy plenty of space with two living areas. The first has a large four seater Raft sofa that’s super comfy and a love seat. All the TV channels you could wish for with Virgin TV, Netflix, Disney +, Sky Movies and Sky Sport on a Panasonic TV.<br /><br />The second sitting area is in the play area (with plenty of toys, puzzles and books to keep little ones entertained), just off the kitchen space, perfect",582716,Natasha,100%,64%,"['email', 'phone']",Westbury-on-Trym & Henleaze,51.47985,-2.60729,Entire home/apt,,1.5 baths,"[""Children\u2019s dinnerware"", ""Extra pillows and blankets"", ""Body soap"", ""Dishes and silverware"", ""Freezer"", ""Carbon monoxide alarm"", ""Essentials"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""Smoke alarm"", ""Cooking basics"", ""Free street parking"", ""Room-darkening shades"", ""Bathtub"", ""Microwave"", ""Outdoor furniture"", ""Outdoor dining area"", ""Free parking on premises"", ""Hot water kettle"", ""Hangers"", ""Bed linens"", ""Refrigerator"", ""Fast wifi \u2013 68 Mbps"", ""Oven"", ""Private fenced garden or backyard"", ""Toaster"", ""Shampoo"", ""Sonos Bluetooth sound system"", ""Board games"", ""Coffee maker"", ""Babysitter recommendations"", ""High chair"", ""Rice maker"", ""Dedicated workspace"", ""Heating"", ""Hot water"", ""HDTV with Amazon Prime Video, Netflix, premium cable"", ""Free dryer \u2013 In building"", ""Long term stays allowed"", ""Baking sheet"", ""Private entrance"", ""Dining table"", ""Barbecue utensils"", ""Kitchen"", ""Induction stove"", ""Fireplace guards"", ""Conditioner"", ""Cleaning products"", ""Iron"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Drying rack for clothing"", ""Indoor fireplace"", ""Wine glasses""]",$220.00,13
48308360,"The room has a double bed, a wardrobe, chest of drawers and chair. Plenty of natural light. It has a rear, garden view, so pretty quiet at night. <br /><br />I have 2 kids, 8 and 6 years old, who stays with me 3 days a week, so always check before booking (if that can be an issue). <br /><br />There's private parking behind the back garden.<br />Bus stop with buses going to city centre is just outside the house.<br /><br />Kitchen can be used only for vegan/vegetarian food.<br /><br />There's a Coop supermarket within 2 minutes walk.<br /><br /><b>Other things to note</b><br />I have 2 pet rats who live in a cage in the dining room. They can be in my bedroom during your stay, if you prefer.",40164577,Arek,67%,80%,"['email', 'phone']",Brislington East,51.44219,-2.54134,Private room,,1 shared bath,"[""Heating"", ""Hangers"", ""Kitchen"", ""Washer"", ""Essentials"", ""Iron"", ""Shampoo"", ""Hair dryer"", ""Smoke alarm"", ""Cooking basics"", ""Dedicated workspace"", ""Free parking on premises""]",$24.00,0
48356342,"Stunning & spacious 1920's detached 4-bed property on the outskirts of  Bristol city in a lovely garden suburb. Great access to the city, the M4/5, the South West and Wales. Train-station 10mins and bus-stop 2mins walks away. <br /><br />High ceilings, bay windows, period fireplaces.  Full amenities including kitchen, bed linen, towels, washing machine, TV, iron, Wi-fi. Large dining room, living room and south facing garden with patio, 12foot pool, table/chairs, swing seat, trampoline, table-tennis...",64644010,John,,100%,"['email', 'phone']",Stoke Bishop,51.48432,-2.65033,Entire home/apt,,2.5 baths,"[""Children\u2019s dinnerware"", ""Pour-over coffee"", ""Dishes and silverware"", ""Freezer"", ""Carbon monoxide alarm"", ""Essentials"", ""Dishwasher"", ""Smoke alarm"", ""Cooking basics"", ""Microwave"", ""Bathtub"", ""Dryer"", ""Outdoor furniture"", ""Outdoor dining area"", ""Free parking on premises"", ""First aid kit"", ""Hot water kettle"", ""Hangers"", ""Oven"", ""Refrigerator"", ""Private fenced garden or backyard"", ""Washer"", ""Toaster"", ""Shampoo"", ""Board games"", ""Coffee maker"", ""BBQ grill"", ""Private patio or balcony"", ""High chair"", ""Dedicated workspace"", ""Cable TV"", ""Heating"", ""Wifi"", ""Hot water"", ""Long term stays allowed"", ""Fire extinguisher"", ""Baking sheet"", ""Private entrance"", ""Piano"", ""TV with standard cable"", ""Game console: Xbox 360"", ""Dining table"", ""Barbecue utensils"", ""Kitchen"", ""Ping pong table"", ""Stove"", ""Conditioner"", ""Bread maker"", ""Iron"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Drying rack for clothing"", ""Nespresso machine"", ""Indoor fireplace"", ""Host greets you""]",$190.00,2
48416865,"Amazing studio moments from Bristol O2 Academy and a stone throw away from The Hatchet Pub. <br /><br />A great studio to relax for the weekend and to explore Bristol!<br /><br /><b>The space</b><br />Harford House is made out of multiple studios and Hopewell manage this studio! The studio has everything that you would need for a city break in Bristol. It is equipped with a desk, a place to eat and relax, and somewhere to rest your head whilst exploring Bristol. <br /> <br />There is a fully functioning kitchen, private bathroom, wifi, double bed with linen and towels, work space and just across from the O2 Academy Hall!<br /><br /><b>Guest access</b><br />Guests have access to the whole studio, as well as the washer and dryer that is downstairs.<br /><br /><b>Other things to note</b><br />There is no allocated parking with this property, but Trenchard Car park is no more than 30 seconds away.<br /><br />Unfortunately, we cannot accommodate early check-ins or late check-outs due to the",65192629,Hopewell,100%,97%,"['email', 'phone']",Central,51.45367,-2.59964,Entire home/apt,,1 bath,"[""Dishes and silverware"", ""Essentials"", ""Dishwasher"", ""Smoke alarm"", ""Microwave"", ""Hot water kettle"", ""Hangers"", ""Bed linens"", ""Refrigerator"", ""Oven"", ""Washer"", ""Toaster"", ""Heating"", ""Wifi"", ""Hot water"", ""Paid parking garage off premises"", ""Long term stays allowed"", ""TV"", ""Kitchen"", ""Iron"", ""Hair dryer""]",$81.00,7
48458924,"&zwj;<br /><br /><b>The space</b><br />Discover Bristol from our lovely, self-contained studio apartment. This stylish apartment is perfect for time on holiday or working away whilst enjoying all the comforts of home.<br /><br />We are located 5 miles from Bristol City Centre, and on a main bus route with frequent services. We are a 10 minute drive from Junction 19 of the M4, giving easy access to London, South Wales, and the M5 for the South West and the Midlands. <br />We are 5 mins from the Bristol to Bath cycle path which is a lovely route.<br /><br />As a self-catering apartment, you'll find everything you need for a perfect stay.<br /><br />The kitchen is fully equipped with a fridge/freezer, oven, hob, microwave, kettle, toaster so you can cook an easy breakfast or a whole meal. <br /><br />Alternatively, you can use one of the many great takeaways and restaurants in the local area. The High Streets of both Fishponds and Staple Hill are both within a 10 minute walk, and the loca",310835509,TravelNest,100%,99%,"['email', 'phone']",Frome Vale,51.48245,-2.51394,Entire home/apt,,1 bath,"[""Freezer"", ""Essentials"", ""Smoke alarm"", ""Microwave"", ""Outdoor furniture"", ""Hot water kettle"", ""Bed linens"", ""Oven"", ""Refrigerator"", ""Toaster"", ""Shampoo"", ""Coffee maker"", ""Heating"", ""Wifi"", ""Long term stays allowed"", ""Private entrance"", ""TV"", ""Kitchen"", ""Stove"", ""Iron"", ""Hair dryer"", ""Host greets you""]",$78.00,10
48503264,"Tiny little lodge/House in Bristol. Detached from our house with access to the garden. <br /><br />10 minutes drive from THE WAVE. <br />30 seconds walk from Aerospace Bristol (Concorde museum) <br /><br />Great links to the City Centre<br /><br />Comprising of full kitchen, En-suite bathroom and shower, comfy double bed (premium mattress) Smart TV already connected to Netflix/NowTV/Disney+<br /><br />Use of the washing machine if you need<br /><br />Me, My wife Charlee, My baby son Finley and our little Dog Louie look forward to welcoming you 😄",96278163,Jon,100%,100%,"['email', 'phone']",Henbury & Brentry,51.52369,-2.58049,Entire home/apt,,1 bath,"[""Dishes and silverware"", ""Essentials"", ""Smoke alarm"", ""Cooking basics"", ""Free street parking"", ""Free parking on premises"", ""Oven"", ""Refrigerator"", ""Washer"", ""Lockbox"", ""Shampoo"", ""Dedicated workspace"", ""Heating"", ""Wifi"", ""Hot water"", ""Long term stays allowed"", ""Private entrance"", ""Kitchen"", ""Stove"", ""50\"" HDTV with Netflix, Amazon Prime Video"", ""Iron""]",$44.00,211
48526278,"A stylish, modern apartment located on the popular Gloucester Road. Just 2 mins walk from where all the notorious independent cafe's, restaurants, pubs, bars and shops are situated. This apartment is close to MOD, UWE, Southmead Hospital, Rolls Royce and Airbus (walking 20-40mins/direct bus routes from outside the apartment 5-10mins). Perfect if you are looking for an extended stay with somewhere to work, or just to explore Bristol and it's surrounding areas of outstanding beauty.<br /><br /><b>The space</b><br />Guests are welcome to use all areas of the apartment but we kindly ask you leave the middle section of the bedroom wardrobe untouched. But other than that please make yourself at home!<br /><br /><b>Guest access</b><br />The apartment has a private entrance and it comes with its very own private front garden that all guests are welcome to utilise.<br /><br /><b>Other things to note</b><br />There is a laundrette if required only 3/4mims walk away.",391573585,Inderjeet,100%,99%,['phone'],Bishopston & Ashley Down,51.48622,-2.58522,Entire home/apt,,1 bath,"[""Dishes and silverware"", ""Freezer"", ""Essentials"", ""Smoke alarm"", ""Cooking basics"", ""Free street parking"", ""Laundromat nearby"", ""Microwave"", ""Hot water kettle"", ""Hangers"", ""Bed linens"", ""Refrigerator"", ""Oven"", ""Luggage dropoff allowed"", ""Toaster"", ""Lockbox"", ""Coffee maker"", ""Private patio or balcony"", ""Dedicated workspace"", ""Clothing storage: closet"", ""Heating"", ""Wifi"", ""Hot water"", ""Long term stays allowed"", ""Private entrance"", ""TV"", ""Dining table"", ""Kitchen"", ""Electric stove"", ""Iron"", ""Cleaning products"", ""Single level home"", ""Wine glasses""]",$123.00,81
48624735,"Beautiful Double Garden room in Victorian flat with free on street parking. Shared bathroom with 1 other. 2 minute walk to St Andrews Park and 10 minutes from the bustling Gloucester road with access to bus routes. 20 minute walk to the city center and equal distance between the BRI and Southmead hospital. Well situated for MOD, UWE, Bristol Uni, Airbus, Rolls Royce, Temple Meads and Parkway",2730261,Juliet,80%,92%,"['email', 'phone']",Ashley,51.4714,-2.58787,Private room,,1 shared bath,"[""Dishes and silverware"", ""Freezer"", ""Carbon monoxide alarm"", ""Essentials"", ""Dishwasher"", ""Free washer"", ""Smoke alarm"", ""Cooking basics"", ""Free street parking"", ""Fast wifi \u2013 72 Mbps"", ""Outdoor furniture"", ""Free parking on premises"", ""First aid kit"", ""Safe"", ""Hot water kettle"", ""Hangers"", ""Bed linens"", ""Refrigerator"", ""Oven"", ""Private fenced garden or backyard"", ""Clothing storage: dresser and closet"", ""Luggage dropoff allowed"", ""Toaster"", ""Coffee maker"", ""Private patio or balcony"", ""Central heating"", ""Security cameras on property"", ""Hot water"", ""Long term stays allowed"", ""Baking sheet"", ""Private entrance"", ""TV"", ""Dining table"", ""Lock on bedroom door"", ""Kitchen"", ""Stove"", ""Iron"", ""Cleaning products"", ""Hair dryer"", ""Single level home"", ""Indoor fireplace"", ""Wine glasses"", ""Host greets you""]",$38.00,40
48641178,"Green Bristol retreat for movers and creatives, whatever the season….",110438124,Michael,,,"['email', 'phone']",Redland,51.47129,-2.60623,Entire home/apt,,1 bath,"[""First aid kit"", ""Wifi"", ""Kitchen"", ""Carbon monoxide alarm"", ""Washer"", ""Long term stays allowed"", ""Fire extinguisher"", ""TV"", ""Smoke alarm"", ""Paid parking on premises"", ""Dedicated workspace"", ""Indoor fireplace"", ""Outdoor dining area"", ""Outdoor shower""]",$102.00,0
48651098,Close to a474 great for getting anywhere in Bristol quickly <br />30 min drive to Bath <br />Local nature reserve and park great for walks or bike rides <br />10 min drive to keynsham<br />25 mins to Bristol airport <br />Local takeaways<br />24 hour local supermarket <br />Cinema -gym -<br />Garden with table - chairs and bbq great for summer evenings<br /><br /><b>The space</b><br />Entire place <br />2 bed rooms both double beds and desks for work friendly spaces<br />Fully equipped kitchen <br />Washing machine and dryer <br />Fast WiFi <br />Living room -two sofa beds with bedding <br />tv -<br />- driveway for parking and free on street parking <br /><br />Netflix as standard<br /><br /><b>Guest access</b><br />Entire place<br /><br /><b>Other things to note</b><br />Just eat and taxi friendly area,202169749,Rowena,100%,100%,"['email', 'phone']",Stockwood,51.4152,-2.53645,Entire home/apt,,1 bath,"[""Children\u2019s dinnerware"", ""Body soap"", ""Dishes and silverware"", ""Freezer"", ""Essentials"", ""Smoke alarm"", ""Cooking basics"", ""Free street parking"", ""Room-darkening shades"", ""Bathtub"", ""Microwave"", ""Dryer"", ""Outdoor furniture"", ""Outdoor dining area"", ""Free parking on premises"", ""Hot water kettle"", ""Hangers"", ""Bed linens"", ""Refrigerator"", ""Oven"", ""Private fenced garden or backyard"", ""Washer"", ""Toaster"", ""Lockbox"", ""Shampoo"", ""Board games"", ""Pocket wifi"", ""Coffee maker"", ""BBQ grill"", ""Private patio or balcony"", ""High chair"", ""Dedicated workspace"", ""Heating"", ""Wifi"", ""Hot water"", ""Ethernet connection"", ""Long term stays allowed"", ""Baking sheet"", ""Private entrance"", ""TV"", ""Dining table"", ""Barbecue utensils"", ""Kitchen"", ""Stove"", ""Conditioner"", ""Clothing storage"", ""Cleaning products"", ""Iron"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Breakfast"", ""Shower gel"", ""Wine glasses""]",$86.00,7
48686202,"Welcome to our little lodge. <br /><br />Situated at the rear of our family home you will find our nicely secluded, detached lodge with a private key gate entrance. <br /><br />Spacious open plan living area/kitchen with amenities, Two lovely double sized bedrooms, sofa bed, bathroom/cubicle shower, chill out garden area at the back and decking area at the front.<br />Smart T.V/WiFi <br /><br />The little lodge is a little home away from home. <br /><br />Self check in/check out<br /><br />Any questions please feel free to ask",392784181,Hannah,100%,100%,"['email', 'phone']",Avonmouth & Lawrence Weston,51.49252,-2.64719,Entire home/apt,,1 bath,"[""Extra pillows and blankets"", ""Dishes and silverware"", ""Essentials"", ""Smoke alarm"", ""Cooking basics"", ""Free street parking"", ""Patio or balcony"", ""Outdoor furniture"", ""Outdoor dining area"", ""Pack \u2019n play/Travel crib"", ""TV with Netflix, Amazon Prime Video"", ""Hot water kettle"", ""Free parking on premises"", ""Hangers"", ""Bed linens"", ""Refrigerator"", ""Oven"", ""Toaster"", ""Lockbox"", ""Pocket wifi"", ""Dedicated workspace"", ""Heating"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Backyard"", ""Kitchen"", ""Stove"", ""Clothing storage"", ""Wine glasses""]",$115.00,164
48707074,"This two bedroom property can sleep 4 guests across two bedrooms. The property is in Bristol City Centre and offers guests everything they would need during their stay.<br /><br /><b>The space</b><br />This two bedroom property can sleep 4 guests across two bedrooms. The property is in Bristol City Centre and offers guests everything they would need during their stay. The property also offers two bathrooms, a fully functioning kitchen as well as dining and living space. The interior has been stylishly designed and set up with plenty of added extras to make your stay enjoyable and memorable.<br /><br /><b>Guest access</b><br />Guests have access to the full property during their stay<br /><br /><b>Other things to note</b><br />Please be aware due to the amazing city centre location, things can be a little noisy at night time",380422424,Rebecca,100%,99%,"['email', 'phone']",Central,51.45422,-2.59725,Entire home/apt,,2 baths,"[""Dishes and silverware"", ""Essentials"", ""Smoke alarm"", ""Cooking basics"", ""Microwave"", ""Bathtub"", ""Dryer"", ""Bed linens"", ""Oven"", ""Refrigerator"", ""Washer"", ""Lockbox"", ""Shampoo"", ""Cable TV"", ""Heating"", ""Wifi"", ""Hot water"", ""Long term stays allowed"", ""Fire extinguisher"", ""TV with standard cable"", ""Kitchen"", ""Iron"", ""Hair dryer""]",$119.00,82
48715639,"A Victorian era building which was sympathetically converted into modern apartments approximately ten years ago. Its located in a quiet corner of St George.<br /><br />The room is bright and has views of the local park. It has it's own en suite bathroom. The main bathroom is fitted with a bath / shower.<br /><br />The apartment is shared with myself: you have access to the master bedroom and en suite and shared access of the lounge and kitchen<br /><br />Guests can access the apartment using the key safe.<br /><br /><b>The space</b><br />The first floor flat overlooks a large green and a large cherry tree which blossoms in white during spring.<br />There is a wide array of wildlife, squirrels and birds can be seen in the trees from the open plan lounge and a variety of aquatic birds gather at the lake in the park which is a short walk away. The large stone walls provide excellent insulation and the brand new Combination Boiler heats the hot water and the radiators in the property effic",178961162,Ella,,94%,"['email', 'phone']",St George West,51.46214,-2.54421,Private room,,2 baths,"[""Extra pillows and blankets"", ""Body soap"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Essentials"", ""Smoke alarm"", ""Cooking basics"", ""Free street parking"", ""Microwave"", ""Bathtub"", ""Free parking on premises"", ""Pack \u2019n play/Travel crib"", ""First aid kit"", ""Hangers"", ""Bed linens"", ""Refrigerator"", ""Oven"", ""Washer"", ""Lockbox"", ""Dedicated workspace"", ""Heating"", ""Wifi"", ""Hot water"", ""Ethernet connection"", ""Long term stays allowed"", ""Fire extinguisher"", ""Private entrance"", ""Backyard"", ""TV"", ""Kitchen"", ""Stove"", ""Iron"", ""Hair dryer"", ""Breakfast"", ""Shower gel""]",$33.00,4
48795423,Exceptional 3 bed property perfect for a family looking to explore  the South West<br /><br />Also ideal for friends looking for a weekend away or your contractors that want those little creature comforts while being away from home. We can accommodate everyone!<br /><br />These properties are just a 10min taxi ride to the city centre and a 10 minute drive to the M4/M5; so ideal for anyone wanted to explore Bristol and the South West of England.,382836301,Dave,86%,100%,"['email', 'phone']",Eastville,51.47513,-2.54846,Entire home/apt,,1 bath,"[""Bed linens"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Hair dryer"", ""Cooking basics""]",$203.00,5
48882015,"Our comfy and spacious flat is in a Grade II listed building, historically known as the Chapel of the Three Kings of Cologne. The church was since remodelled into flats, so this beautiful original courtyard is set right in the heart of the centre of Bristol!<br /><br /><b>The space</b><br />This tucked-away hidden gem is complete with high ceilings and beautiful period features.<br /><br />Situated between the iconic Clifton Triangle and the great shops down in Cabot Circus, there’s no better place to be based when exploring Bristol.<br /><br /><b>Other things to note</b><br />The Three Kings Court is a very tight-knit community, so we care a lot about keeping our neighbours happy! We ask that you do not host any sort of parties or gatherings at our flat, so as not to disturb them during your stay  :)",394278202,David,100%,100%,"['email', 'phone']",Central,51.45559,-2.5987,Entire home/apt,,1 bath,"[""Dishes and silverware"", ""Carbon monoxide alarm"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Cooking basics"", ""Bathtub"", ""First aid kit"", ""Bed linens"", ""Oven"", ""Refrigerator"", ""Washer"", ""Lockbox"", ""Shampoo"", ""Coffee maker"", ""Cleaning before checkout"", ""Cable TV"", ""Heating"", ""Wifi"", ""Hot water"", ""Long term stays allowed"", ""Fire extinguisher"", ""TV with standard cable"", ""Kitchen"", ""Hair dryer""]",$92.00,45
